system:index,ADM_LEVEL,CC_2,COUNTRY,COUNTRY_NO,ENGTYPE_2,FID_TCL_QC,FID_world_,GID_0,GID_1,GID_2,HASC_2,ISDISPUTED,Id,MAX_LEVEL,NAME_0,NAME_0_NOR,NAME_1,NAME_1_NOR,NAME_2,NAME_2_NOR,NL_NAME_1,NL_NAME_2,SIZE,TYPE_2,VARNAME_2,built,crop,mangrove,natBare,natForest,natShortVeg,natWater,nonNatBare,nonNatPeatShortVeg,nonNatPeatTree,nonNatShortVeg,nonNatTree,nonNatWater,nonNatWetShortVeg,nonNatWetTree,peatNatForest,peatNatShortVeg,snow,wetNatForest,wetNatShortVeg
00000000000000000036,1,,Suriname,suriname,,4,33606,SUR,SUR.9_1,,,False,33607,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,0.0,0.0,0.0,0.0,811.9084793254733,1.074979193508625,276.1900320351124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.6831888705492,5.605252705514431,0.0,117.78602177649736,0.0
00000000000000000037,1,,Suriname,suriname,,4,33961,SUR,SUR.9_1,,,False,33962,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,0.0,0.0,0.0,0.0,10544.435863412917,0.6905907243490219,2805.471697986126,112.10626275092363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0311149284244,19.643676221370697,0.0,4753.04384278506,9.745639987289906
00000000000000000038,1,,Suriname,suriname,,4,33962,SUR,SUR.9_1,,,False,33963,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,93.33039210736752,134.22702035307884,0.0,0.0,1062595.9263180196,42.32072582095861,9673.42187422514,458.4718559384346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20638.8983130008,215.15129449218512,0.0,40868.138004779816,556.2065984904766
00000000000000000039,1,,Suriname,suriname,,4,33963,SUR,SUR.9_1,,,False,33964,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,638.8280042037368,56.261591859161854,0.0,0.0,1144828.9365987629,256.44034660607576,3443.5386397242546,1229.1254338547587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19334.974052928388,122.5855288207531,0.0,57031.13291380554,256.8824022859335
0000000000000000003a,1,,Suriname,suriname,,4,33964,SUR,SUR.9_1,,,False,33965,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,4618.952144362032,82.70942021906376,0.0,0.0,829014.6931482032,228.75935313105583,3161.4317816123366,1487.9086045697331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11310.298848412933,128.8865567073226,0.0,17942.228022806346,270.3293691277504
0000000000000000003b,1,,Suriname,suriname,,4,33965,SUR,SUR.9_1,,,False,33966,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,18647.63354904205,62.36687292158604,0.0,0.0,487497.2502955496,139.49155872315168,10521.62237225473,613.300869166851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9128.729863874614,104.86633625626564,0.0,26251.479345291853,1345.061963915825
0000000000000000003c,1,,Suriname,suriname,,4,34322,SUR,SUR.9_1,,,False,34323,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,52.26177261769772,440.068184748292,0.0,0.0,82584.63152811676,89.35109101235867,6365.536865122616,12.645490862429142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3077.247846774757,214.5298980474472,0.0,15091.17110478878,490.18931763619184
0000000000000000003d,1,,Suriname,suriname,,4,34323,SUR,SUR.9_1,,,False,34324,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,84.36717416346073,179.13770961016417,0.0,0.0,385060.516913563,1008.501326583326,2584.3696102276444,175.3081714361906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16971.83413220197,1063.4284314513206,0.0,31355.705555014312,2183.1700420975685
0000000000000000003e,1,,Suriname,suriname,,4,34324,SUR,SUR.9_1,,,False,34325,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,1991.796435251832,14.791729271411896,0.0,0.0,50154.84588112682,91.418114207685,729.1723946481943,1.8395036607980728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8402.772940807045,30.88297364860773,0.0,6841.472211375833,178.6046055927873
0000000000000000003f,1,,Suriname,suriname,,4,34325,SUR,SUR.9_1,,,False,34326,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,7461.244483292103,20.68628019839525,0.0,0.0,141810.73046819866,136.92333810031414,1334.3654386475682,34.1027791723609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2822.6340965926647,1.9918233901262283,0.0,4555.120352864265,235.62806364148852
00000000000000000040,1,,United States,united states,,5,45430,USA,USA.6_1,,,False,45431,2,United States,united states,Colorado,colorado,,,,,very big,,,1.7287208549678326,0.0,0.0,27.10386769101024,0.0,34.265690341591835,1.4200153015553951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2469598390161991
00000000000000000041,1,,United States,united states,,5,45431,USA,USA.6_1,,,False,45432,2,United States,united states,Colorado,colorado,,,,,very big,,,25.06657276302576,12.533263713121414,0.0,443.9724788852036,23.461306739598516,1242.953387405723,0.0,0.0,0.0,0.0,4.198326759040356,2.7165643349289894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000042,1,,United States,united states,,5,45432,USA,USA.6_1,,,False,45433,2,United States,united states,Colorado,colorado,,,,,very big,,,84.15186809003353,9.384454183280468,0.0,17.904559928923845,319.0721039362252,809.2893289215863,20.86803947761655,0.0,0.0,0.0,36.98220667615533,7.161865141242743,0.0,0.0,0.0,0.0,1.4200131110846996,0.0,0.0,6.235716629773378
00000000000000000043,1,,United States,united states,,5,45433,USA,USA.6_1,,,False,45434,2,United States,united states,Colorado,colorado,,,,,very big,,,103.7264824807644,36.4277717359364,0.0,20.93029697611928,2774.2499362565577,2182.5697995498776,0.987870842218399,0.0,0.0,0.0,135.83034191280603,13.583391513675451,0.0,0.0,0.0,0.0,0.0,0.0,0.6174168325960636,0.61741803586483
00000000000000000044,1,,United States,united states,,5,45434,USA,USA.6_1,,,False,45435,2,United States,united states,Colorado,colorado,,,,,very big,,,42.0455267727375,58.221523985266685,0.0,23.831970136612654,971.4330514743924,2217.6080003008246,2.160959020256996,0.0,0.0,0.0,156.57626870274544,116.69094767794012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9636195451021194
00000000000000000045,1,,United States,united states,,5,45435,USA,USA.6_1,,,False,45436,2,United States,united states,Colorado,colorado,,,,,very big,,,268.33117035776377,17.04072017595172,0.0,8.643743190914392,2649.040791966021,2885.7527687735856,1.85233473405242,0.0,0.0,0.0,88.1677689999342,99.15787461400032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185230690985918
00000000000000000046,1,,United States,united states,,5,45436,USA,USA.6_1,,,False,45437,2,United States,united states,Colorado,colorado,,,,,very big,,,29.69714685156941,212.6947902329266,0.0,1.358294554054737,281.5992306433618,1622.289073996246,0.0,0.0,0.0,0.0,0.0,3.642692696303129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000047,1,,United States,united states,,5,45437,USA,USA.6_1,,,False,45438,2,United States,united states,Colorado,colorado,,,,,very big,,,52.78967947140336,589.4490844644606,0.0,0.6174130514264107,0.0,3173.9372023940086,0.0,0.0,0.0,0.0,0.0,0.1234800182282924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000048,1,,United States,united states,,5,45790,USA,USA.6_1,,,False,45791,2,United States,united states,Colorado,colorado,,,,,very big,,,962.0387914292514,5920.451988562942,0.0,7183.025509648025,1086.240599039942,27937.52894487977,20.86534370109439,0.0,0.0,0.0,62.34402014315128,50.67163791880012,0.0,0.0,0.0614600144326686,0.0,0.0,0.0,0.0,16.384563989937305
00000000000000000049,1,,United States,united states,,5,45791,USA,USA.6_1,,,False,45792,2,United States,united states,Colorado,colorado,,,,,very big,,,39340.1134131141,80028.78459107131,0.0,50163.751342166215,297952.88847882673,487058.82756302506,2196.1595310494304,0.0,1.0428193882107737,0.3677915371954441,22149.94336859137,2241.524263430387,0.0,0.0,0.4904921315610409,22.434253223240376,52.19335752725601,0.0,21.43905470892787,165.22665321454406
0000000000000000004a,1,,United States,united states,,5,45792,USA,USA.6_1,,,False,45793,2,United States,united states,Colorado,colorado,,,,,very big,,,52653.98111898452,7431.883046738803,0.0,106750.11732812972,466596.6350971684,306787.7388533503,4997.281881999224,0.0,7.954164620488882,0.9832449741661548,32831.02535089478,2019.0190510861576,0.0,0.0,7.809829071164131,473.4461331553757,66.42858935892582,0.0,112.90252336114644,657.9807600975037
0000000000000000004b,1,,United States,united states,,5,45793,USA,USA.6_1,,,False,45794,2,United States,united states,Colorado,colorado,,,,,very big,,,40307.629453122616,80012.28994870931,0.0,59082.97669024021,395028.51001748815,385553.45976475626,1406.8746551014483,0.6763932220637798,1.7818891890347004,0.0,15339.522251803428,1235.36983313784,0.0,8.701215885579586,5.696307748556137,89.1841264218092,11.325732249766588,0.0,263.29647659882903,3047.8922172114253
0000000000000000004c,1,,United States,united states,,5,45794,USA,USA.6_1,,,False,45795,2,United States,united states,Colorado,colorado,,,,,very big,,,45262.92517565936,71320.1143187657,0.0,85718.72613782063,242271.2849845551,501262.1629817039,1432.6651459522543,0.9809145294129848,0.0,0.0,22002.84684844688,5784.75187497586,0.0,20.7513319849968,2.2730812057852745,0.0,12.888163655996324,0.0,101.43505107238887,6201.380962781608
0000000000000000004d,1,,United States,united states,,5,45795,USA,USA.6_1,,,False,45796,2,United States,united states,Colorado,colorado,,,,,very big,,,42169.99101887643,24201.339312624183,0.0,11110.140698127449,139781.610264536,758945.6376535371,658.4943564906716,6.840917970985174,0.0,0.0,2568.418855715543,1510.9311410933733,0.0,0.0614889785647392,2.8298971503973007,0.0,4.56058169528842,0.0,22.652115561068054,411.6786703951657
0000000000000000004e,1,,United States,united states,,5,45796,USA,USA.6_1,,,False,45797,2,United States,united states,Colorado,colorado,,,,,very big,,,18276.93503445387,46379.6057241112,0.0,3573.930115185678,12077.54458842054,900102.7189249136,36.29076152294874,0.6102339439094067,0.0,0.0,51.25819888710976,707.1808174438775,0.0,0.0,0.60976193100214,0.0,0.0,0.0,0.7311979569494724,187.7716144733131
0000000000000000004f,1,,United States,united states,,5,45797,USA,USA.6_1,,,False,45798,2,United States,united states,Colorado,colorado,,,,,very big,,,28303.2839769125,387602.45186311007,0.0,500.9981125332415,9.010012209415436,522418.6857325584,33.40308603644371,6.140924103558064,0.0,0.0,463.859078630805,6.725485850125551,0.0,3.735101379454136,0.0,0.0,0.0,0.0,0.0,56.53424356505275
00000000000000000050,1,,United States,united states,,5,46150,USA,USA.6_1,,,False,46151,2,United States,united states,Colorado,colorado,,,,,very big,,,976.66588081792,258.74063893035054,0.0,1724.2385495714843,14340.959731660783,35671.20217061043,25.23486414551735,0.0,0.0,0.0,83.91236111149192,150.63037049397826,0.0,0.0,0.1206859499216079,0.0,0.0,0.0,0.0,20.639747381210327
00000000000000000051,1,,United States,united states,,5,46151,USA,USA.6_1,,,False,46152,2,United States,united states,Colorado,colorado,,,,,very big,,,28228.29396248609,26503.562937315557,0.0,45969.573304630816,231134.76330031452,622432.543047484,941.8566663824022,0.0,0.0,0.3654618859291076,10597.43955662474,1987.992788232863,0.0,0.0,2.117966964840889,33.84257157891989,3.2831297405064106,0.0,10.605649944394829,476.97777184844017
00000000000000000052,1,,United States,united states,,5,46152,USA,USA.6_1,,,False,46153,2,United States,united states,Colorado,colorado,,,,,very big,,,53237.482877057046,26299.44788781181,0.0,58033.92370546609,382735.39220815897,402475.6024027616,4696.230748284608,2.5380952022969723,1.9379984363913536,3.933151990175247,37598.589363310486,2178.802294023335,0.0,0.9650133028626442,6.777081433683634,188.0540810786188,205.67381201684475,0.0,221.11297448724508,436.75442081317306
00000000000000000053,1,,United States,united states,,5,46153,USA,USA.6_1,,,False,46154,2,United States,united states,Colorado,colorado,,,,,very big,,,30582.228770453483,10884.359374798834,0.0,63036.00177439675,430455.8827653453,412589.1217479296,1185.2090889699757,0.0,0.7236521430313587,0.4825535975396633,17123.43668102473,1429.6112044639883,0.0,2.799991115927696,8.821384239941835,145.2244586981833,31.36183748021722,0.0603813678026199,193.36751633137465,654.5249330177903
00000000000000000054,1,,United States,united states,,5,46154,USA,USA.6_1,,,False,46155,2,United States,united states,Colorado,colorado,,,,,very big,,,47414.44727464393,15373.084473196415,0.0,17097.76492588967,374700.4862076081,497675.19008792937,3721.996845711023,3.889788880944252,0.0,0.3027274832129478,8145.251676540822,3291.559309475124,0.0,0.420880701392889,6.058729652315378,53.22622249275446,83.57397836446762,0.0,48.8467353284359,707.1182515583932
00000000000000000055,1,,United States,united states,,5,46155,USA,USA.6_1,,,False,46156,2,United States,united states,Colorado,colorado,,,,,very big,,,109837.6309758909,74930.37699980661,0.0,22457.30554997921,46318.33117354289,705399.3444433138,3008.3946518339217,57.79657486081123,0.0,0.0,4650.871045671403,549.1499588191509,0.0,1.8240559175610545,17.707199651747942,0.6072185561060905,16.695328511297703,0.0,130.30167380720377,946.8812653683126
00000000000000000056,1,,United States,united states,,5,46156,USA,USA.6_1,,,False,46157,2,United States,united states,Colorado,colorado,,,,,very big,,,27746.389276657254,189822.29570508003,0.0,10271.223259653896,82.39295925199986,731126.1911807358,5660.69196208939,2.4965105429291725,0.0607691816985607,0.0,642.6485727988183,34.14380385354161,0.0,9.372701168060305,11.99159750714898,0.0,30.24904540926218,0.0,57.0300420820713,2826.04072939232
00000000000000000057,1,,United States,united states,,5,46157,USA,USA.6_1,,,False,46158,2,United States,united states,Colorado,colorado,,,,,very big,,,32844.103168886155,475670.9092691242,0.0,1678.1253666691482,1.8252370543777945,406129.6171702817,2656.180279444903,27.740773621946573,0.0,0.0,4487.078923352063,1.0341132208704948,0.0,18.02379121631384,0.0608695857226848,0.0,24.008245795965195,0.0,0.304205872118473,1254.9373172782362
00000000000000000058,1,,United States,united states,,5,46510,USA,USA.6_1,,,False,46511,2,United States,united states,Colorado,colorado,,,,,very big,,,892.6746278144419,12.443104486912487,0.0,5378.4825810045,6522.93633550033,37396.00944985822,54.35800927877426,0.0,0.0,0.0,1.1326645612716677,59.81874193996191,0.0,0.0,0.0,0.0,0.0,0.0,0.180185317993164,10.619846668094397
00000000000000000059,1,,United States,united states,,5,46511,USA,USA.6_1,,,False,46512,2,United States,united states,Colorado,colorado,,,,,very big,,,54354.36908588186,21736.594589315355,0.0,53261.06171241775,201287.157896366,610555.254015319,2153.2857893817127,0.719325914978981,8.938171841204166,1.1988604627549648,9482.224423356354,1645.8491395637393,0.0,0.0,2.459201093763113,6.347935281693935,115.75313349068163,0.0,18.734474528580904,322.0615461505949
0000000000000000005a,1,,United States,united states,,5,46512,USA,USA.6_1,,,False,46513,2,United States,united states,Colorado,colorado,,,,,very big,,,44882.4883155711,10424.14085258916,0.0,49559.89506056905,484628.9555053823,334626.371024441,3361.2442385442555,1.132861863821745,8.997094847261906,1.9083475284278395,24598.770378436893,2125.4902497008443,0.0,0.4174772053956985,6.079373136162758,192.99935925006864,137.97055584564805,0.178580854088068,125.4196736998856,269.5503508709371
0000000000000000005b,1,,United States,united states,,5,46513,USA,USA.6_1,,,False,46514,2,United States,united states,Colorado,colorado,,,,,very big,,,58446.61012854055,3961.078811954707,0.0,105888.38643153755,484832.6929774992,287331.78252499923,5806.186196580529,0.3574257679283619,0.0,0.6531818881630898,6190.157105267048,1420.7634583301842,0.0,0.059337168931961,7.741019211709499,140.90455861389637,134.41780542209744,2.1422532945871358,327.4552873149514,460.6207967810333
0000000000000000005c,1,,United States,united states,,5,46514,USA,USA.6_1,,,False,46515,2,United States,united states,Colorado,colorado,,,,,very big,,,139931.75481763855,4623.689932163805,0.0,44574.70109343901,453590.9036710225,285330.7529712245,4372.2615914307535,95.9158656783402,0.5937123708426952,1.195278026163578,18546.62280432135,2531.6489228904247,0.0,28.95801104977727,4.591458819806576,266.8780241534114,110.023065764457,0.3562737666070461,105.4087159857154,835.7530905976892
0000000000000000005d,1,,United States,united states,,5,46515,USA,USA.6_1,,,False,46516,2,United States,united states,Colorado,colorado,,,,,very big,,,189641.38814060765,220423.67791923508,0.0,1423.3802611865103,38802.60162477568,461323.4290558808,2686.0392715781927,114.44379699975252,0.4160822629928589,0.0,39609.57117499039,500.67960526049137,0.0,15.532773982733488,1.6041050478816032,0.0,54.98328680917621,0.0,9.167023699730636,345.0951778553426
0000000000000000005e,1,,United States,united states,,5,46516,USA,USA.6_1,,,False,46517,2,United States,united states,Colorado,colorado,,,,,very big,,,31009.534225463867,442646.7937731892,0.0,673.1297788023949,89.12809441611171,480181.5782162584,35.99217488989234,0.4192367978394031,0.0,0.0,144.7585396282375,6.271427441388369,0.0,1.7894524782896042,0.0,0.0,0.0,0.0,0.0,162.61438100785017
0000000000000000005f,1,,United States,united states,,5,46517,USA,USA.6_1,,,False,46518,2,United States,united states,Colorado,colorado,,,,,very big,,,35839.81479823589,433585.0217892304,0.0,199.565444201231,2.5045570582151413,433366.1883897856,41.07549136132002,7.926824141293764,8.700005505234003,0.0,6500.476946510375,4.2915973998606205,0.0,8.008997786790133,0.4172175154089927,0.0,98.32119131460786,0.0,0.2385784424841404,103.80292082205416
00000000000000000060,1,,United States,united states,,5,46870,USA,USA.6_1,,,False,46871,2,United States,united states,Colorado,colorado,,,,,very big,,,881.3326678536832,78.5234329663217,0.0,2831.235643293709,6712.526672065258,36762.81022218615,81.9124215990305,0.0,0.0,0.0,65.44082478806376,44.70767106115818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.29023199900985
00000000000000000061,1,,United States,united states,,5,46871,USA,USA.6_1,,,False,46872,2,United States,united states,Colorado,colorado,,,,,very big,,,14845.534579984844,6118.673140574247,0.0,48261.59112369269,49683.22648154199,812528.8811456263,2064.084152288735,0.4737848713994026,0.0,0.0,6073.904139969498,930.975777413696,0.0,0.0,1.063547682017088,0.0,0.0,0.0,11.51983457058668,744.6771399118006
00000000000000000062,1,,United States,united states,,5,46872,USA,USA.6_1,,,False,46873,2,United States,united states,Colorado,colorado,,,,,very big,,,31678.933601893485,35581.02392207086,0.0,9013.946259215474,237738.5053321086,599174.3677084446,1653.9735003747046,2.9470992125570774,0.0,0.0,24551.32914648205,1389.2305420823395,0.0,4.0580443032085896,6.119319263845682,0.0,0.0,0.0,71.13413721695542,419.592064127326
00000000000000000063,1,,United States,united states,,5,46873,USA,USA.6_1,,,False,46874,2,United States,united states,Colorado,colorado,,,,,very big,,,41645.107962839305,30534.0627194196,0.0,27100.4759054482,390980.4860528112,412731.2405349873,4988.445644270629,0.0588098131120204,0.0,0.0,28221.79174735025,919.7279452867806,0.0,0.7086039371788502,15.890910658985376,0.0,0.0,0.5266256481409073,455.4090694114566,3255.171318400651
00000000000000000064,1,,United States,united states,,5,46874,USA,USA.6_1,,,False,46875,2,United States,united states,Colorado,colorado,,,,,very big,,,94805.64926209672,47148.15245022625,0.0,45130.36830192804,401363.4624217861,285437.61318611354,14330.360763132572,155.6910992451012,0.0,0.0,50145.859691951424,1357.7716419287026,0.0,37.40424174815416,9.017337456345558,0.0,0.0,79.71013346686959,204.5592230632901,674.7302486486733
00000000000000000065,1,,United States,united states,,5,46875,USA,USA.6_1,,,False,46876,2,United States,united states,Colorado,colorado,,,,,very big,,,91159.59571014345,329825.3585989661,0.0,2895.9172891378403,325.12441071495414,468857.1773663648,8329.17091615498,187.09822780638933,0.0,0.0,36664.1073856689,23.711558520793915,0.0,259.25227841734886,8.135979756712914,0.0,0.0,0.0,63.134267307817936,2605.2116188257933
00000000000000000066,1,,United States,united states,,5,46876,USA,USA.6_1,,,False,46877,2,United States,united states,Colorado,colorado,,,,,very big,,,46419.300835277885,278266.39811556786,0.0,1919.506233599037,16.132674861699343,588188.414650783,2476.830340456217,33.68561128526926,0.0,0.0,21313.10401364416,11.065882205963137,0.0,66.82684277370572,3.5320746786892414,0.0,0.0,0.0,1.946746114641428,2568.416655607521
00000000000000000067,1,,United States,united states,,5,46877,USA,USA.6_1,,,False,46878,2,United States,united states,Colorado,colorado,,,,,very big,,,44317.30211217701,525772.7141854949,0.0,413.79101882874966,13.874136205762625,264264.4602863863,743.2980887182057,152.52812110632658,0.0,0.0,57262.1142443046,6.524963982403278,0.0,237.7555064447224,0.2359154447913169,0.0,0.0,0.0,0.1180770248174667,1420.3889740593731
00000000000000000068,1,,United States,united states,,5,47230,USA,USA.6_1,,,False,47231,2,United States,united states,Colorado,colorado,,,,,very big,,,0.0583970211446285,0.0,0.0,0.0,0.0,0.1751910634338855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000069,1,,United States,united states,,5,47231,USA,USA.6_1,,,False,47232,2,United States,united states,Colorado,colorado,,,,,very big,,,0.8175521902740002,2.8030561357736588,0.0,26.16171247139573,9.752302531152964,431.258401107043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000000000000006a,1,,United States,united states,,5,47232,USA,USA.6_1,,,False,47233,2,United States,united states,Colorado,colorado,,,,,very big,,,235.0425762347877,292.5036905966699,0.0,28.38044297322631,233.69865438714623,1658.6736322678626,7.007515981793404,0.0,0.0,0.0,441.00536646321416,3.3869562186300755,0.0,0.0,0.2919770441949367,0.0,0.0,0.0,0.7591462507843971,6.890718687325716
0000000000000000006b,1,,United States,united states,,5,47233,USA,USA.6_1,,,False,47234,2,United States,united states,Colorado,colorado,,,,,very big,,,22.83263118192553,15.708327751606705,0.0,43.15422307699919,1442.2509184107184,779.6399433910847,0.7007612064480782,0.0,0.0,0.0,0.2919733300805092,2.744592666625977,0.0,0.0,0.0,0.0,0.0,0.0,1.6350679844617844,3.036558579653501
0000000000000000006c,1,,United States,united states,,5,47234,USA,USA.6_1,,,False,47235,2,United States,united states,Colorado,colorado,,,,,very big,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000000000000006d,1,,United States,united states,,5,47235,USA,USA.6_1,,,False,47236,2,United States,united states,Colorado,colorado,,,,,very big,,,87.4183287806809,387.51695443317294,0.0,0.5255620777606964,0.0,1450.6678746305406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000000000000006e,1,,United States,united states,,5,47236,USA,USA.6_1,,,False,47237,2,United States,united states,Colorado,colorado,,,,,very big,,,55.88473556935787,840.3746812269092,0.0,0.11679208278656,0.0,1683.087784677744,0.0,0.0,0.0,0.0,1.693455010652542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1751886717975139
0000000000000000006f,1,,United States,united states,,5,47237,USA,USA.6_1,,,False,47238,2,United States,united states,Colorado,colorado,,,,,very big,,,74.27916578948498,1234.7240585312247,0.0,0.1751871407032013,0.0,998.6861014291644,1.1679201573133469,0.1167912073433399,0.0,0.0,115.68262472748756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.868677221238613
00000000000000000070,0,,Czechia,czechia,,6,49873,CZE,,,,False,49874,2,Czechia,czechia,,,,,,,small,,,6773.1145994775,12904.163313418629,0.0,18.219684589654207,14481.411902684718,1777.7597928531468,183.01567531004548,0.2552940994501114,17.228045970201492,526.8982415795326,1220.696001186967,27394.067919917405,0.0,0.306531585752964,28.255877930670977,243.47257804870603,14.314709328114986,0.0,76.37749729305506,2.7043005041778088
00000000000000000071,0,,Czechia,czechia,,6,49874,CZE,,,,False,49875,2,Czechia,czechia,,,,,,,small,,,60453.59968101606,89268.86775003374,0.0,117.88730346411468,32426.97970238328,3867.8840984366834,8212.523522473872,0.2549081742763519,64.7045964077115,1823.9143210351467,3515.649240575731,85842.91262769327,0.0,19.257730524986982,84.11104870215058,367.89644407108426,60.5219856351614,0.0,70.77968888357282,79.15890960395336
00000000000000000072,0,,Czechia,czechia,,6,49875,CZE,,,,False,49876,2,Czechia,czechia,,,,,,,small,,,12642.97472513467,31516.90663991496,0.0,38.73395799100399,11520.22401241958,632.6306286081672,762.0499690361321,0.1526879146695137,9.869597390294077,293.0749242976308,1373.002366155386,6477.719814386219,0.0,0.5601874217391014,2.393082093447447,5.088034760206938,1.7810394428670406,0.0,17.583980064839125,12.231987364590168
00000000000000000073,0,,Czechia,czechia,,6,49876,CZE,,,,False,49877,2,Czechia,czechia,,,,,,,small,,,35000.82117662206,142715.29422818124,0.0,82.72611126303673,20138.22215129808,2145.62847199291,4833.515954833478,0.0,0.0,0.0,448.2873522080481,1944.8279268853369,0.0,17.957751359790564,130.5668145790696,0.0,0.0,0.0,712.4618870466948,222.3082159012556
00000000000000000074,0,,Czechia,czechia,,6,49877,CZE,,,,False,49878,2,Czechia,czechia,,,,,,,small,,,17110.0186044313,57131.28233653307,0.0,67.6311789676547,21696.286666952077,1583.9588084220886,733.2966918349266,0.101788081228733,0.0,0.0,520.9042629748583,8320.993957176805,0.0,4.635761447250843,101.44651624187829,23.82626385986805,4.499476511031389,0.0,284.0671307556331,60.2791792973876
00000000000000000075,0,,Czechia,czechia,,6,50232,CZE,,,,False,50233,2,Czechia,czechia,,,,,,,small,,,55188.23041929677,91982.57300221176,0.0,98.47629007697104,16032.185555413364,1707.912102680653,1245.6364268884065,3.2708541452884674,49.43970553204417,668.9841987416148,3751.018559213728,63190.18581774086,0.0,4.251237012445927,23.164995707571507,176.790731433779,22.481875218451023,0.0,13.829512633383274,28.495544623583555
00000000000000000076,0,,Czechia,czechia,,6,50233,CZE,,,,False,50234,2,Czechia,czechia,,,,,,,small,,,217316.07658552376,287387.04939460754,0.0,355.1208820231259,69799.51669514179,8559.128560189158,4134.596980333328,4.840899605304003,15.370744552463291,561.0747688636184,8959.746248144656,155925.56083615124,0.0,5.620599649846554,31.95415699481964,108.97295286878943,9.948668215423822,0.0,99.13311700895429,67.05746518820524
00000000000000000077,0,,Czechia,czechia,,6,50234,CZE,,,,False,50235,2,Czechia,czechia,,,,,,,small,,,254611.44926270843,336642.9860996343,0.0,431.6143381632865,69137.26547532529,7567.451105833054,15187.30804547295,2.519093330949545,5.438745394349098,55.81766944751144,10092.182491146028,110822.74569009616,0.0,64.65349138528109,355.7749288007617,34.76756716892123,5.253566384315491,0.0,258.50352427735925,303.70959778502584
00000000000000000078,0,,Czechia,czechia,,6,50235,CZE,,,,False,50236,2,Czechia,czechia,,,,,,,small,,,243969.1361437142,370331.64687535167,0.0,1160.626368228346,43366.226009994745,9380.456719335169,7013.578361991793,22.54040314629674,74.2919926866889,810.1917358674109,25336.3484050557,102766.11183361337,0.0,51.47916850447655,89.1249983124435,215.26410100981596,31.39049033075571,0.0,86.84767790138721,79.0245549120009
00000000000000000079,0,,Czechia,czechia,,6,50236,CZE,,,,False,50237,2,Czechia,czechia,,,,,,,small,,,209920.04011338577,351629.64743796736,0.0,834.4178749136627,119755.0352701731,7802.486978564411,2895.428797956556,1.408074364066124,14.391339618712664,425.83716379478574,14344.74261783436,97792.53376352788,0.0,6.478990904986858,14.058055840432644,26.53008845075965,11.13346229866147,0.0,103.20268564298748,47.17051321268082
0000000000000000007a,0,,Czechia,czechia,,6,50237,CZE,,,,False,50238,2,Czechia,czechia,,,,,,,small,,,172767.2652618736,383051.41617629305,0.0,657.1911881938577,160598.7020964995,10988.35881446302,3925.547737646848,12.670475546270607,2.891841135919094,105.8967301249504,18799.02069450915,50954.82273711264,0.0,8.265471432358027,38.2426367290318,13.160348787903786,0.0,0.0,174.02867820113897,89.80971830710769
