system:index,2015_bare_sparse,2015_built,2015_cropland,2015_cultivatedGrasslands,2015_shortVeg,2015_snowIce,2015_treeCover,2015_water,2015_wetlandShortVeg,2018_bare_sparse,2018_built,2018_cropland,2018_cultivatedGrasslands,2018_shortVeg,2018_snowIce,2018_treeCover,2018_water,2018_wetlandShortVeg,2021_bare_sparse,2021_built,2021_cropland,2021_cultivatedGrasslands,2021_shortVeg,2021_snowIce,2021_treeCover,2021_water,2021_wetlandShortVeg,2024_bare_sparse,2024_built,2024_cropland,2024_cultivatedGrasslands,2024_shortVeg,2024_snowIce,2024_treeCover,2024_water,2024_wetlandShortVeg,ADM_LEVEL,CC_2,COUNTRY,COUNTRY_NO,ENGTYPE_2,FID_TCL_QC,FID_world_,GID_0,GID_1,GID_2,HASC_2,ISDISPUTED,Id,MAX_LEVEL,NAME_0,NAME_0_NOR,NAME_1,NAME_1_NOR,NAME_2,NAME_2_NOR,NL_NAME_1,NL_NAME_2,SIZE,TYPE_2,VARNAME_2,bare_from_crop,bare_from_cultivated,bare_from_ice,bare_from_shortVeg,bare_from_tree,bare_from_water,bare_from_wetVeg,bare_stable,built_from_bare,built_from_crop,built_from_cultivated,built_from_ice,built_from_shortVeg,built_from_tree,built_from_water,built_from_wetVeg,built_stable,crop_from_bare,crop_from_cultivated,crop_from_ice,crop_from_shortVeg,crop_from_tree,crop_from_water,crop_from_wetVeg,crop_stable,cultivated_from_bare,cultivated_from_cropland,cultivated_from_ice,cultivated_from_shortVeg,cultivated_from_tree,cultivated_from_water,cultivated_from_wetVeg,cultivated_stable,ice_from_bare,ice_from_crop,ice_from_cultivated,ice_from_shortVeg,ice_from_tree,ice_from_water,ice_from_wetVeg,ice_stable,shortVeg_from_bare,shortVeg_from_crop,shortVeg_from_cultivated,shortVeg_from_ice,shortVeg_from_tree,shortVeg_from_water,shortVeg_stable,tree_from_bare,tree_from_crop,tree_from_cultivated,tree_from_ice,tree_from_shortVeg,tree_from_water,tree_from_wetVeg,tree_stable,water_from_bare,water_from_crop,water_from_cultivated,water_from_ice,water_from_shortVeg,water_from_tree,water_from_wetVeg,water_stable,wetVeg_from_bare,wetVeg_from_crop,wetVeg_from_cultivated,wetVeg_from_ice,wetVeg_from_tree,wetVeg_from_water,wetVeg_stable
0000000000000000002f,56.24391566962004,1.382954329252243,0.0,0.0,6917.947355009615,0.0,642292.2682027072,241.03447215259075,40.57041844725609,55.24506802856922,1.382954329252243,0.0,0.0,6926.704576961696,0.0,642282.5889860988,244.10787689685824,39.41785600036383,59.00998316705227,1.4598397016525269,0.0,0.0,6874.824971564114,0.0,642330.7803907394,247.71925842761996,35.65287471562624,48.560182467103004,1.4598397016525269,0.0,0.0,6860.838948071003,0.0,642324.7117018551,281.29738561809063,32.57926060259342,1,,Suriname,suriname,,4,33244,SUR,SUR.9_1,,,False,33245,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,0.0,0.0,0.0,1.4598798006772995,0.0,0.0,1.6135457530617714,54.6303698271513,0.0,0.0,0.0,0.0,0.0768853724002838,0.0,0.0,0.0,1.382954329252243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6146904900670052,0.0,0.0,0.0,22.06226429343224,0.0768401399254798,6850.844306483865,0.0,0.0,0.0,0.0,59.80353586375713,0.0,0.0,642268.7460455149,0.7683510631322861,0.0,0.0,0.0,5.76274748891592,1.3830427154898643,4.379788592457771,240.95763201266527,0.2305042892694473,0.0,0.0,0.0,0.0768501833081245,0.0,34.577084101736546
00000000000000000030,86.29260739684105,0.0,0.0,0.0,173.45817060768604,0.0,525190.7720344663,369.0639995634556,187.49203123897317,82.22004132717848,0.0,0.0,0.0,168.3084310889244,0.0,525194.6923205703,374.442836239934,187.4152140468359,89.0587750300765,0.0,0.0,0.0,160.54659469425678,0.0,525201.1479849219,376.5942179635167,179.73127066344023,51.32980152219534,0.0,0.0,0.0,187.90074986964464,0.0,525072.6717597172,562.0110611841083,133.16547098010778,1,,Suriname,suriname,,4,33245,SUR,SUR.9_1,,,False,33246,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,0.0,0.0,0.0,0.8452993705868721,0.0,0.0,3.765223130583763,78.30110617727041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1526356413960457,0.0,0.0,0.0,57.24438438564539,0.0,154.16884700208902,0.0,0.0,0.0,0.0,15.524125263094902,0.0,0.0,525123.0007872656,1.30627179145813,0.0,0.0,0.0,2.919898971915245,5.532410092651844,18.441590264439583,369.0639995634556,5.532593786716461,0.0,0.0,0.0,4.9944527223706245,0.0,165.2852178439498
00000000000000000031,43.51794156432152,0.0,0.0,0.0,21.336735278368,0.0,2488.6819790154696,515.0762583687901,68.00125509500504,42.44342049956322,0.0,0.0,0.0,21.33673422783613,0.0,2489.29598904401,516.1507776379585,67.38724791258574,50.502259619534016,0.0,0.0,0.0,19.955224208533764,0.0,2489.1424771994352,517.5323112234473,59.48189707100392,34.15431942790747,0.0,0.0,0.0,19.34120517224073,0.0,2481.1603978946805,541.8623271211982,60.09591970592737,1,,Suriname,suriname,,4,33601,SUR,SUR.9_1,,,False,33602,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,0.0,0.0,0.0,0.0767526254057884,0.0,0.0,0.8442603498697281,41.90616919845343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153499461710453,0.0,0.0,0.0,0.2302489429712295,0.0,20.185477785766125,0.0,0.0,0.0,0.0,0.4605023562908172,0.0,0.1535006463527679,2487.6842177584767,0.5372693538665771,0.0,0.0,0.0,0.6140025109052658,0.7675123140215874,2.532784625887871,515.0762583687901,0.9210035502910614,0.0,0.0,0.0,0.0,0.0,64.47070947289467
00000000000000000032,694.6417188346386,8.21635402739048,0.0,0.0,308.00767505913973,0.0,753797.6346549317,9618.84425522387,383.1760945543647,672.5238144621253,8.293142281472683,0.0,0.0,309.7747332453728,0.0,753797.0972473472,9627.44392620027,395.3878890946508,745.8580526933074,56.8902877047658,0.0,0.0,277.44594979286194,0.0,753746.7347932532,9640.650731429458,342.94093775749207,538.4459878280759,56.8902877047658,0.0,0.0767882913351059,285.8143971338868,0.0,753567.968569152,10023.452734194696,337.8719883263111,1,,Suriname,suriname,,4,33602,SUR,SUR.9_1,,,False,33603,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,0.0,0.0,0.0,8.677732042968273,0.1535690948367118,0.0,15.434783183038236,669.8361873999238,0.0,0.0,0.0,0.0,1.6126925125718117,47.06124116480351,0.0,0.0,8.21635402739048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.526186488568783,0.0,0.0,0.0,34.24961295723915,0.0,259.2462091818452,0.0,0.0,0.0,0.0,19.4286502674222,0.0767854899168014,0.5375301390886307,753710.4114208221,1.151857689023018,0.0,0.0,0.0,19.042391054332256,5.451601281762123,11.977847568690777,9618.537113294004,16.127487257122993,0.0,0.0,0.0,0.3072096109390259,0.2303564399480819,355.22593366354704
00000000000000000033,26.57586878538132,1.0747524574398994,0.0,0.0,333.57906410843134,0.0,1227869.9289952666,345.79046142846346,80.49318926781416,26.806271970272064,1.0747524574398994,0.0,0.0,314.6151514649391,0.0,1227887.0496350378,349.7075218036771,78.18899857997894,28.035170920193195,1.3818245753645897,0.0,0.0,310.4693592786789,0.0,1227888.73787345,354.5460236594081,74.27207943052053,22.888887710869312,70.48373522609472,0.0,0.0,273.2348889708519,0.0,1227824.0734678209,403.4734294787049,63.28792210668325,1,,Suriname,suriname,,4,33603,SUR,SUR.9_1,,,False,33604,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.076806716620922,26.115044690668583,0.0,0.0,0.0,0.0,9.21216320991516,0.0,0.0,0.0,1.0747524574398994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0768108740448951,0.0,0.0,0.0,12.745660558342934,0.0,295.190145008266,0.0,0.0,0.0,0.0,24.41509155929089,0.0,0.0,1227853.4221978262,0.2304073348641395,0.0,0.0,0.0,4.76166433095932,0.4608214572072029,7.219486512243748,345.79046142846346,0.1536058858036995,0.0,0.0,0.0,3.300315424799919,0.0,73.19689603894949
00000000000000000034,453.7015860378742,79.30860646814108,0.0,0.0767580419778823,797.3401732221246,0.0,1223942.9919528738,2955.6108721345663,428.4123825356364,444.408654615283,88.59670628607273,0.0,1.228144355118275,714.3963201567531,0.0,1224008.5877825022,2981.7943484410644,418.4303749576211,479.1207650974393,135.20501400530338,0.0,0.2302780002355575,665.035009585321,0.0,1223988.9179522693,3005.290130503476,383.6431818529964,410.24121045321226,141.5765676572919,0.0,0.3840481489896774,826.4285335987806,0.0,1223685.175033331,3230.332550793886,363.3043873310089,1,,Suriname,suriname,,4,33604,SUR,SUR.9_1,,,False,33605,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,0.0,0.0,0.0,4.684637121856213,0.0,0.0,11.13546634465456,440.3394152447581,0.0,0.0,0.0767580419778823,0.0,11.2876029163599,47.60214927792549,0.0,0.3072718903422355,79.30860646814108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3838602975010872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.150385595858097,0.0,0.0,0.0,245.37407545000315,0.0,552.0139713063836,0.0,0.0,0.0,0.0,200.86781428009272,0.2303186580538749,6.682600289583206,1223625.1350790337,4.607416391372681,0.0,0.0,0.0,28.486147597432137,16.66221972554922,28.408954925835133,2955.303795300424,6.604368805885315,0.0,0.0,0.0,7.834569089114666,0.0767581760883331,381.8780890852213
00000000000000000035,613.7965833321214,151.64161009341478,0.0,0.5374224856495857,2417.559772081673,0.0,1069153.6016674263,6868.315607152879,918.5353469774128,616.4806885048747,201.6264126598835,0.0,1.765972100198269,3221.957583092153,0.0,1068158.8647652343,6938.9539982602,984.3385896980762,790.6156046763062,596.2168158516288,0.0,1.7659474983811378,3469.0453148037195,0.0,1067268.8822341785,7060.193885542452,937.1913779228926,717.9559757485986,1033.2049703970551,0.0,4.683577738702297,4429.306833051145,0.0,1065584.2688984126,7417.610927246511,935.9580489695072,1,,Suriname,suriname,,4,33605,SUR,SUR.9_1,,,False,33606,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,0.0,0.0767799466848373,0.0,76.23698254674673,69.40365878492594,0.5374738574028015,30.02164877951145,544.3116455227137,0.2303106039762497,0.0,0.1535617485642433,0.0,63.723838090896606,439.5176482573152,0.3070866465568542,3.3782240822911263,151.64161009341478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0767846554517746,0.0,0.0,0.9981850832700728,2.917598336935044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.07899597287178,0.0,0.1535542979836464,0.0,2852.800010472536,1.842712514102459,1599.225772753358,0.0,0.0,0.1535264924168586,0.0,617.796629793942,1.6893606260418892,37.164758540689945,1065406.111831136,7.908236466348171,0.0,0.0,0.0,59.57836381345987,207.0091250911355,38.54477146267891,6858.487776353955,23.19061011075973,0.0,0.0,0.0,175.76496627181768,5.451197154819965,809.4259441122413
00000000000000000036,9.674770914018154,0.0,0.0,0.0,1.689283847808838,0.0,1098.5427992716432,222.74853889644143,12.592560976743698,10.6729516685009,0.0,0.0,0.0,2.3803093135356903,0.0,1097.4678601026535,222.6717553064227,12.055077515542507,12.05505921691656,0.0,0.0,0.0,2.533831611275673,0.0,1096.5464984476566,222.74853889644143,11.364025734364986,7.985522598028183,0.3071202933788299,0.0,0.0,10.212167635560036,0.0,1086.3343615829945,223.82349476218224,16.585287034511566,1,,Suriname,suriname,,4,33606,SUR,SUR.9_1,,,False,33607,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,0.0,0.0,0.0,0.1535680741071701,0.0,0.0,0.921393871307373,8.215875692665577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.524757631123066,0.0,0.3839186877012253,0.0,0.0,0.0,0.0,1.1517970860004425,0.0,0.0,1087.5628536269069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.74853889644143,1.4588952213525772,0.0,0.0,0.0,3.455188013613224,0.0,11.671167105436323
00000000000000000037,192.377814874053,0.0,0.0,0.0,125.15428565442562,0.0,15970.436237357557,2206.937101110816,295.423526160419,193.2986211553216,0.0,0.0,0.0,122.4684617817402,0.0,15970.896617770197,2214.150140069425,289.51512438058853,219.2350645065308,0.0,0.0,0.0,116.40613885223866,0.0,15971.280291065574,2219.7519843950868,263.5787370502949,168.89613676816225,0.0,0.0,0.0,112.7229533866048,0.0,15956.470127277076,2288.4304508268838,263.5790490359068,1,,Suriname,suriname,,4,33961,SUR,SUR.9_1,,,False,33962,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,0.0,0.0,0.0,0.537189781665802,0.0,0.0767461508512497,3.9134486615657806,190.766218572855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0767468214035034,0.0,0.0,0.0,0.1534695774316787,0.0,116.48301830142736,0.0,0.0,0.0,0.0,0.460409827530384,0.1534734070301056,0.3836593925952911,15969.054994545875,0.2302377298474311,0.0,0.0,0.0,7.673667743802071,0.6138964593410492,10.589121535420418,2206.706881552934,1.304611749947071,0.0,0.0,0.0,0.6138767749071121,0.0,280.4605472832918
00000000000000000038,597.8070296868682,725.2762773185968,0.0,0.4602613225579262,371.2827248126269,0.0,1124440.4229119197,8368.748897090554,772.0942950770259,588.8356794640422,1344.1530565842986,0.0,0.3835509791970253,691.8848610594869,0.0,1123495.4241398943,8380.176774218678,775.2343350276351,699.7264515310526,2121.24395044148,0.0,0.3068079128861427,393.51312800496817,0.0,1123004.9637243226,8404.185437783599,652.1528972312808,528.0157864913344,2919.4265581816435,0.0,0.7668393775820732,623.1166127473116,0.0,1121823.1866637468,8637.982928037643,743.5970086455345,1,,Suriname,suriname,,4,33962,SUR,SUR.9_1,,,False,33963,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,0.0,0.0,0.0,2.607532285153866,1.7638700008392334,0.0,29.519775301218036,580.017841078341,0.0766477286815643,0.0,0.0,0.0,10.19539874792099,1682.1930601745844,0.0,0.6131856143474579,725.2762773185968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3067755401134491,0.1533548384904861,0.0,0.0,0.153420053422451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1503498926758766,0.0,0.2301309257745742,0.0,406.630161061883,0.383574903011322,304.64830001443624,0.0,0.0,0.0767103433609008,0.0,33.351040348410606,0.0,10.424606330692768,1122317.485453628,0.7667312100529671,0.0,0.0,0.0,20.17367787659168,4.372122243046761,42.1095419600606,8367.981946527958,15.795459777116776,0.0,0.0,0.0,27.824889972805977,0.3833756595849991,689.427185870707
00000000000000000039,220.9184060320258,1246.255402252078,0.0,0.2299841791391372,329.7522026449442,0.0,1222608.6235566214,2240.4883173182607,552.4376438036561,212.63672587275505,1859.9215124845505,0.0,0.4599608778953552,465.9890131279826,0.0,1221854.8859724104,2259.279185272753,545.5331428050995,246.072282359004,4388.59799195081,0.0,0.3066310137510299,683.1746156364679,0.0,1219100.051658325,2281.598655357957,498.9036782085896,200.90406311303377,6806.739796362817,0.0,0.5366152301430702,520.293448343873,0.0,1216793.0203374624,2384.6007200926542,492.61053224653006,1,,Suriname,suriname,,4,33963,SUR,SUR.9_1,,,False,33964,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,0.0,0.0,0.0,0.1533945575356483,0.1533952504396438,0.0,6.364798240363598,209.87604584544897,0.6132893413305283,0.0,0.0,0.0,8.355737343430519,3818.916270196438,0.0,0.0,1246.255402252078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3833109363913536,0.2299558967351913,0.0,0.0,0.0766593813896179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968461990356444,0.0,0.0766605138778686,0.0,751.0855440944433,0.0766745582222938,236.3673509582877,0.0,0.0,0.0766642838716507,0.0,65.39713656157255,0.0,0.1533805653452873,1218018.5976904037,1.303660370409489,0.0,0.0,0.0,19.0952722877264,7.133136726915836,53.079013861715794,2240.3349438607693,8.128564275801182,0.0,0.0,0.0,12.507564052939417,0.076698899269104,492.8404511362314
0000000000000000003a,230.72098407149315,1703.982463091612,0.0,8.437541149556637,2868.867674097419,0.0,860634.5955666229,2102.5668080449104,696.7959642112255,227.1891762837768,4194.652000255883,0.0,11.352163061499596,4541.989963039756,0.0,856427.6439668685,2129.249937482178,713.8897942975163,286.4633767455816,6574.620711177588,0.0,9.971543475985529,2997.78233089298,0.0,855542.7470051274,2169.040448226034,665.3415856435895,265.5889518260956,8991.884466148913,0.0,13.269887745380402,3887.4489628002048,0.0,852092.3589400277,2262.0793644189835,733.336428321898,1,,Suriname,suriname,,4,33964,SUR,SUR.9_1,,,False,33965,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,0.0,0.0,0.0,19.164442248642445,17.784413412213326,0.2300219982862472,13.496539644896984,212.47229705750945,0.3068450093269348,0.0,2.071015909314156,0.0,172.27273858338594,5286.414857305586,0.460396945476532,2.146925762295723,1703.982463091612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.909108839929104,6.519513413310051,0.0,0.0,1.3039618507027626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.276239342987536,0.0,2.6844038143754005,0.0,2810.97771910578,0.3833411037921905,1286.5537799447775,0.1533207595348358,0.0,2.378159575164318,0.0,1350.6973250582814,0.6900428831577301,47.98830254375935,852356.0566468909,0.3068050444126129,0.0,0.0,0.0,35.27027942240238,40.40111124515533,32.822247087955475,2097.659998893738,8.205476857721806,0.0,0.0,0.0,116.44130524992944,3.143006220459938,600.341949172318
0000000000000000003b,638.2818549126387,684.1507861986756,0.0,2.5305434986948967,6784.707838974893,0.0,535223.6709588841,8754.021066322923,2222.674744591117,684.7605749815702,1130.5427204594016,0.0,7.512573562562466,8808.363621994853,0.0,532475.336159125,8874.978389851749,2328.543753407896,909.9060690999032,2927.861164085567,0.0,7.513708718121052,8595.244700148702,0.0,530490.3622764423,9041.438478425143,2337.711396463216,877.1468735560775,5915.748101554811,0.0,8.436052575707436,11228.63977151364,0.0,524394.2010772228,9302.218035973608,2583.647880986333,1,,Suriname,suriname,,4,33965,SUR,SUR.9_1,,,False,33966,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,0.0,0.1533255353569984,0.0,84.06139086186886,185.7133508697152,0.7669844627380371,71.40941148996353,493.626580350101,1.1507269442081451,0.0,0.3832452222704887,0.0,333.32133650779724,2447.3800308406358,0.843813993036747,35.05455344170332,684.1507861986756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0733472183346748,6.825717523694038,0.0,0.306804746389389,0.153298407793045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.68240407854319,0.0,0.7670609578490257,0.0,8139.22101239115,1.0735118463635445,3597.5687915682797,1.6873040199279783,0.0,0.9968896061182022,0.0,2706.478416323662,2.68455333262682,191.9147405549884,523409.9808548242,6.67277492582798,0.0,0.0,0.0,62.20455649495125,310.3714194819331,63.2865773960948,8737.07128816098,52.46206459403038,0.0,0.0767237693071365,0.0,724.1785729527473,11.58091452717781,1860.7026569619773
0000000000000000003c,255.8116437196732,667.8512939959764,0.0,0.6896185651421547,196.7759232521057,0.0,100805.49713900684,5982.815997868776,508.1914833188057,252.13302090764049,728.0066058188677,0.0,0.4597458466887474,201.5329275280237,0.0,100774.59982851148,5985.651847451925,475.2491236627102,278.0360395982861,885.337284013629,0.0,0.306528128683567,152.40793528407812,0.0,100692.90761507304,6001.133946850896,407.5037507787347,248.99033800512552,963.7306975200772,0.0,0.1532909572124481,163.59855750203133,0.0,100547.3048368916,6014.85179605335,479.00358279794455,1,,Suriname,suriname,,4,34322,SUR,SUR.9_1,,,False,34323,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,0.0,0.0,0.0,0.8429919928312302,0.0766308233141899,0.0,17.549318715929985,251.36659079790115,0.0,0.0,0.2298734188079834,0.0,14.483695074915886,209.13451071083543,0.0,15.937769785523416,667.8512939959764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3065683096647262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2299380674958229,0.0,0.0,0.0,27.3598490357399,0.0,140.29878421127796,0.0,0.0,0.2298645973205566,0.0,40.61403302103281,0.0,64.97640480846167,100404.78277483582,0.0766429007053375,0.0,0.0,0.0,0.2298506423830986,4.522073537111282,16.095179617404938,5982.815997868776,4.138471953570843,0.0,0.2298805490136146,0.0,159.6213000640273,0.0,393.6328103914857
0000000000000000003d,196.05544778704643,645.542826205492,0.0,2.3754713088274,1655.5390189439058,0.0,434450.911402978,2406.939837411046,1308.9750617146492,192.91358899325127,1000.719736777246,0.0,2.068733736872673,1379.786900281906,0.0,434339.8430138081,2424.2561477273703,1326.7509450241923,206.01639702916145,2088.630638748408,0.0,2.145409435033798,1481.816213645041,0.0,433144.4669503197,2464.5538230910897,1278.7096340805292,186.4016026854515,3011.59282065928,0.0,1.0728235244750977,1461.7673318237066,0.0,432147.38753552735,2532.902661859989,1325.2142902687192,1,,Suriname,suriname,,4,34323,SUR,SUR.9_1,,,False,34324,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,0.0,0.0,0.0,0.6129446253180504,0.0,0.1531980708241462,4.750652879476547,188.087426930666,0.3831193670630455,0.0,1.226078785955906,0.0,61.913219176232815,1687.7853689044714,0.0766275972127914,4.213589437305927,645.542826205492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076628565788269,0.0,0.0,0.4597828090190887,0.2298807203769683,0.0,0.0766054317355156,0.5364132076501846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4596214741468429,0.0,0.0,0.0,345.1193939000368,0.1532027572393417,1078.7328980267048,0.0,0.0,0.6129793152213097,0.0,494.9739219918847,0.076645478606224,15.476388715207577,432191.84260294586,2.068234547972679,0.0,0.0,0.0,18.84625231474638,2.375371418893337,66.34777072817087,2405.9439573735,4.980416901409626,0.0,0.0,0.0,223.5587850883603,0.5362061336636543,1218.1100545227528
0000000000000000003e,66.9737985059619,219.25651981681585,0.0,0.0766380354762077,817.8462340086699,0.0,66274.68087200075,721.6999082043767,337.06281901896,85.52126084268093,403.57569105923176,0.0,0.6897745430469513,1103.034873522818,0.0,65743.0154139921,741.0907852649689,360.66899036616087,156.79898077994585,723.7846238315105,0.0,0.2299332916736602,1184.733832642436,0.0,65222.53973219544,778.6459380537271,370.8637487962842,218.19037668406963,1096.63599178195,0.0,0.9197100028395652,1271.9569412618876,0.0,64603.66618539393,802.6312868446112,443.596297621727,1,,Suriname,suriname,,4,34324,SUR,SUR.9_1,,,False,34325,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,0.0,0.0,0.0,73.34756114333868,54.64516431093216,0.1532905548810959,22.60884377360344,49.26965142786503,0.076645903289318,0.0,0.0,0.0,18.16286723315716,576.2621138989925,0.0,0.3832111284136772,219.25651981681585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3065762892365455,0.7664263024926186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.339593015611172,0.0,0.0766380354762077,0.0,771.4065214842558,0.0766373723745346,585.9287957474589,0.0,0.0,0.0,0.0,121.9357797652483,0.2299313172698021,25.521931551396847,64666.65862440318,0.4598657488822937,0.0,0.0,0.0,18.16465383023024,39.39426648616791,14.10245642066002,719.5538618564606,4.828042410314083,0.0,0.0,0.0,165.54775511473417,1.6861871033906937,274.446376144886
0000000000000000003f,374.6657706201077,1255.7816796004772,0.0,20.76784418523312,2782.2009563446045,0.0,152075.29467479885,1316.741000711918,587.9751978367567,541.0352225676179,1936.0181841254237,0.0,6.513913974165916,3077.571149364114,0.0,150754.5238018632,1539.3682560399177,558.3965961635113,691.9343835189939,2875.8105294406414,0.0,6.437433764338493,2897.626859508455,0.0,149697.31952498108,1639.9929992631078,604.3053936213255,663.1956976726651,4419.130293153226,0.0,9.962722197175026,2950.842063523829,0.0,148066.52657608688,1676.2427690774202,627.5270023867488,1,,Suriname,suriname,,4,34325,SUR,SUR.9_1,,,False,34326,2,Suriname,suriname,Sipaliwini,sipaliwini,,,,,small,,,0.0,3.065420374274254,0.0,152.27309574186802,327.5373921766877,0.8429675102233887,34.409780502319336,163.99809785932302,40.00312726199627,0.0,3.984841510653496,0.0,331.743409499526,1536.8762183263898,0.0766350850462913,5.670828565955162,1255.7816796004772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2299053817987442,0.0,0.0,1.6093946769833565,5.134557768702507,0.0,0.0,0.843017615377903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.16679605841637,0.0,10.34566505253315,0.0,1980.588790424168,0.613087609410286,1300.5458244085312,0.2298998832702636,0.0,2.528899632394314,0.0,934.2595335692168,0.2299081236124038,40.23391976952553,147827.1010291949,13.334255203604698,0.0,0.0,0.0,61.769698448479176,230.90543416142464,51.65327203273773,1310.6099137440324,17.703688971698284,0.0,0.0,0.0,167.15125274658203,4.368488639593124,456.00739696621895
